Transaction_ID,Customer_ID,Amount,Hour,Location,Device,Merchant,Is_International,Transactions_Last_1H,Fraud
TXN007869,CUST0270,522,17,Lucknow,Windows,Grocery,No,5,0
TXN007870,CUST0588,468,23,Pune,Android,Travel,No,3,0
TXN007871,CUST0712,2907,20,Delhi,iPhone,Shopping,No,5,0
TXN007872,CUST0307,2366,7,Pune,Windows,Fuel,No,3,0
TXN007873,CUST0163,6470,2,Mumbai,Android,Grocery,No,5,0
TXN007874,CUST0412,953,14,Lucknow,iPhone,Restaurant,No,5,0
TXN007875,CUST0977,2600,11,Pune,MacBook,Grocery,No,3,0
TXN007876,CUST0163,2188,23,Mumbai,Android,Gaming,No,1,0
TXN007877,CUST0206,1135,11,Hyderabad,,Crypto,No,2,0
TXN007878,CUST0052,3299,14,Jaipur,Windows,Gaming,No,5,0
TXN007879,CUST0832,591,19,Ahmedabad,Windows,Grocery,No,5,0
TXN007880,CUST0029,1638,12,Mumbai,MacBook,Fuel,No,5,0
TXN007881,CUST0872,367,9,Hyderabad,MacBook,Shopping,No,3,0
TXN007882,CUST0974,782,13,Hyderabad,iPhone,Electronics,No,1,0
TXN007883,CUST0730,852,23,Bengaluru,MacBook,Restaurant,No,5,0
TXN007884,CUST0156,3332,4,Lucknow,MacBook,Travel,No,1,0
TXN007885,CUST0776,3103,22,Ahmedabad,Android,Restaurant,No,5,0
TXN007886,CUST0705,1528,11,Pune,iPhone,Fuel,No,3,0
TXN007887,CUST0452,2926,8,Lucknow,MacBook,Grocery,No,3,0
TXN007888,CUST0380,1275,10,Jaipur,MacBook,Shopping,No,5,0
TXN007889,CUST0029,1765,8,Mumbai,MacBook,Travel,No,4,0
TXN007890,CUST0720,3039,9,Pune,iPhone,Electronics,No,2,0
TXN007891,CUST0845,516,12,Delhi,iPhone,Shopping,No,5,0
TXN007892,CUST0558,3965,9,Chennai,MacBook,Travel,No,1,0
TXN007893,CUST0585,198,1,Jaipur,iPhone,Shopping,No,1,0
TXN007894,CUST0573,1330,4,Mumbai,Android,Fuel,No,4,0
TXN007895,CUST0814,100,1,Kolkata,Android,Electronics,No,3,0
TXN007896,CUST0824,1006,18,Ahmedabad,Android,Shopping,No,3,0
TXN007897,CUST0950,3883,3,Lucknow,MacBook,Shopping,No,2,0
TXN007898,CUST0292,10225,22,Ahmedabad,Windows,Grocery,No,4,0
TXN007899,CUST0114,2760,17,Bengaluru,Android,Fuel,No,5,0
TXN007900,CUST0164,1183,2,Delhi,MacBook,Crypto,No,2,0
TXN007901,CUST0583,4093,5,Hyderabad,Android,,No,4,0
TXN007902,CUST0682,497,16,Hyderabad,Windows,Grocery,No,5,0
TXN007903,CUST0822,2815,1,Mumbai,Android,Shopping,No,4,0
TXN007904,CUST0592,1219,21,Hyderabad,iPhone,Restaurant,No,3,0
TXN007905,CUST0461,2561,19,Jaipur,MacBook,Travel,No,4,0
TXN007906,CUST0318,2135,8,Mumbai,MacBook,Shopping,No,3,0
TXN007907,CUST0299,1149,14,Mumbai,MacBook,Shopping,No,5,0
TXN007908,CUST0580,2065,22,Mumbai,Windows,Grocery,No,2,0
TXN007909,CUST0238,5673,16,Bengaluru,MacBook,Grocery,No,2,0
TXN007910,CUST0073,4855,15,Hyderabad,MacBook,Electronics,No,3,0
TXN007911,CUST0011,1433,19,Kolkata,Windows,,No,5,0
TXN007912,CUST0692,2757,11,Lucknow,iPhone,Crypto,No,5,0
TXN007913,CUST0248,2045,19,Lucknow,Android,Fuel,No,1,0
TXN007914,CUST0393,3384,22,Jaipur,MacBook,Restaurant,No,4,0
TXN007915,CUST0394,16258,10,Pune,Android,Grocery,No,2,0
TXN007916,CUST0709,6051,9,Ahmedabad,Windows,Restaurant,No,2,0
TXN007917,CUST0986,9871,17,Pune,,Travel,No,2,0
TXN007918,CUST0028,322,2,Dubai,iPhone,Travel,Yes,3,0
TXN007919,CUST0316,1929,17,Kolkata,Android,Restaurant,No,1,0
TXN007920,CUST0458,16503,8,Bengaluru,MacBook,Gaming,No,1,0
TXN007921,CUST0997,2418,6,Delhi,Windows,,No,4,0
TXN007922,CUST0337,5414,19,Bengaluru,Windows,Electronics,No,5,0
TXN007923,CUST0961,522,16,Delhi,Windows,,No,2,0
TXN007924,CUST0007,1383,22,Lucknow,Windows,Shopping,No,4,0
TXN007925,CUST0135,330,16,Bengaluru,Windows,Restaurant,No,5,0
TXN007926,CUST0465,6292,5,Pune,Windows,Gaming,No,3,0
TXN007927,CUST0366,10403,3,Pune,iPhone,,No,1,0
TXN007928,CUST0506,1474,19,Dubai,iPhone,Shopping,Yes,2,0
TXN007929,CUST0719,2926,0,Bengaluru,,Fuel,No,4,0
TXN007930,CUST0397,670,13,Chennai,iPhone,Restaurant,No,1,0
TXN007931,CUST0928,4370,5,Bengaluru,Windows,Fuel,No,2,0
TXN007932,CUST0220,4846,9,Bengaluru,Windows,Travel,No,5,0
TXN007933,CUST0182,8122,20,Hyderabad,MacBook,Crypto,No,3,0
TXN007934,CUST0408,2101,5,Ahmedabad,iPhone,Travel,No,5,0
TXN007935,CUST0034,5086,18,Delhi,iPhone,Electronics,No,1,0
TXN007936,CUST0769,8456,9,Jaipur,Android,Gaming,No,4,0
TXN007937,CUST0867,100,6,Kolkata,Android,Restaurant,No,3,0
TXN007938,CUST0985,13081,13,Lucknow,Unknown,Crypto,No,3,0
TXN007939,CUST0448,2064,13,Chennai,Windows,Travel,No,4,0
TXN007940,CUST0498,10932,23,Ahmedabad,iPhone,Crypto,No,3,0
TXN007941,CUST0964,100,1,Bengaluru,iPhone,Crypto,No,3,0
TXN007942,CUST0886,4680,10,Ahmedabad,MacBook,Grocery,No,3,0
TXN007943,CUST0632,1308,4,Kolkata,MacBook,Crypto,No,5,0
TXN007944,CUST0318,2706,5,Mumbai,MacBook,Gaming,No,5,0
TXN007945,CUST0869,10883,23,Lucknow,Windows,Electronics,No,4,0
TXN007946,CUST0418,8745,0,Chennai,,Shopping,No,5,0
TXN007947,CUST0722,2373,5,Chennai,MacBook,Electronics,No,1,0
TXN007948,CUST0428,1485,4,Lucknow,,,No,1,0
TXN007949,CUST0655,7662,19,Jaipur,iPhone,Fuel,No,2,0
TXN007950,CUST0785,2401,7,Hyderabad,Windows,Electronics,No,3,0
TXN007951,CUST0717,663,12,Ahmedabad,iPhone,Crypto,No,2,0
TXN007952,CUST0737,6147,3,Jaipur,MacBook,Gaming,No,3,0
TXN007953,CUST0605,2155,15,Delhi,iPhone,Fuel,No,2,0
TXN007954,CUST0690,327,19,Bengaluru,Windows,Shopping,No,5,0
TXN007955,CUST0920,2815,20,Bengaluru,iPhone,Electronics,No,5,0
TXN007956,CUST0857,18135,19,Lucknow,Android,Fuel,No,4,0
TXN007957,CUST0605,2440,11,Delhi,iPhone,Travel,No,2,0
TXN007958,CUST0137,2499,17,Chennai,MacBook,Travel,No,1,0
TXN007959,CUST0133,1697,0,Pune,Windows,Fuel,No,4,0
TXN007960,CUST0684,597,9,Lucknow,Android,Fuel,No,1,0
TXN007961,CUST0082,10561,9,Hyderabad,MacBook,Shopping,No,4,0
TXN007962,CUST0872,1964,0,Hyderabad,MacBook,Fuel,No,1,0
TXN007963,CUST0323,1077,21,Mumbai,Android,Travel,No,5,0
TXN007964,CUST0770,986,12,Kolkata,Android,Gaming,No,3,0
TXN007965,CUST0064,3885,0,Jaipur,MacBook,Gaming,No,3,0
TXN007966,CUST0796,1147,16,Delhi,Android,Electronics,No,3,0
TXN007967,CUST0615,1192,23,Lucknow,Android,Electronics,No,2,0
TXN007968,CUST0018,4526,21,Jaipur,Windows,Fuel,No,5,0
TXN007969,CUST0192,4737,17,Lucknow,Android,Electronics,No,5,0
TXN007970,CUST0037,4213,14,Bengaluru,MacBook,Travel,No,1,0
TXN007971,CUST0724,874,11,Delhi,Android,Fuel,No,5,0
TXN007972,CUST0050,1934,18,Mumbai,Android,Gaming,No,4,0
TXN007973,CUST0003,974,14,Hyderabad,Android,Crypto,No,1,0
TXN007974,CUST0879,1102,21,Lucknow,iPhone,Crypto,No,5,0
TXN007975,CUST0283,813,3,Kolkata,Windows,Fuel,No,2,0
TXN007976,CUST0837,5760,17,Mumbai,iPhone,Shopping,No,4,0
TXN007977,CUST0869,4567,19,Lucknow,Windows,Travel,No,5,0
TXN007978,CUST0850,3503,11,Bengaluru,MacBook,Gaming,No,1,0
TXN007979,CUST0710,16821,13,Bengaluru,,Restaurant,No,4,0
TXN007980,CUST0614,207,21,Lucknow,iPhone,Electronics,No,5,0
TXN007981,CUST0030,1473,13,Bengaluru,MacBook,Restaurant,No,4,0
TXN007982,CUST0435,434,3,Delhi,MacBook,Shopping,No,3,0
TXN007983,CUST0834,2181,2,Jaipur,MacBook,Electronics,No,3,0
TXN007984,CUST0601,1995,22,Ahmedabad,MacBook,Travel,No,4,0
TXN007985,CUST0211,6358,22,Lucknow,iPhone,Shopping,No,5,0
TXN007986,CUST0355,1417,20,Ahmedabad,Windows,Gaming,No,3,0
TXN007987,CUST0581,1598,16,Pune,Android,Fuel,No,2,0
TXN007988,CUST0750,1698,17,Pune,Android,,No,1,0
TXN007989,CUST0116,1783,17,Mumbai,iPhone,Fuel,No,1,0
TXN007990,CUST0739,21320,7,Bengaluru,iPhone,Travel,No,2,0
TXN007991,CUST0214,4770,6,Delhi,iPhone,Electronics,No,1,0
TXN007992,CUST0645,4045,14,Kolkata,Android,Fuel,No,2,0
TXN007993,CUST0502,3759,16,Chennai,iPhone,Shopping,No,2,0
TXN007994,CUST0764,1161,16,Chennai,iPhone,Grocery,No,5,0
TXN007995,CUST0743,1255,2,Bengaluru,Android,Grocery,No,5,0
TXN007996,CUST0961,2957,4,Delhi,Windows,Electronics,No,5,0
TXN007997,CUST0301,13147,21,Jaipur,MacBook,Travel,No,1,0
TXN007998,CUST0619,2760,15,Bengaluru,MacBook,Fuel,No,4,0
TXN007999,CUST0902,6938,8,Bengaluru,MacBook,Grocery,No,3,0
TXN008000,CUST0996,18672,4,Pune,iPhone,Grocery,No,1,0
TXN008001,CUST0721,15946,20,Hyderabad,MacBook,Restaurant,No,3,0
TXN008002,CUST0784,3739,3,Hyderabad,MacBook,Shopping,No,1,0
TXN008003,CUST0245,4081,15,Kolkata,Android,Electronics,No,1,0
TXN008004,CUST0230,2227,1,Lucknow,Windows,Gaming,No,5,1
TXN008005,CUST0725,3880,20,Pune,iPhone,Shopping,No,3,0
TXN008006,CUST0534,656,3,Mumbai,Android,Restaurant,No,1,0
TXN008007,CUST0084,1562,20,Hyderabad,MacBook,Gaming,No,5,0
TXN008008,CUST0429,13609,17,Ahmedabad,iPhone,Restaurant,No,1,0
TXN008009,CUST0095,2298,12,Chennai,Android,Crypto,No,2,1
TXN008010,CUST0141,2076,3,Ahmedabad,iPhone,Gaming,No,4,0
TXN008011,CUST0444,5189,9,Mumbai,Android,Shopping,No,4,0
TXN008012,CUST0157,20041,18,Bengaluru,Windows,Shopping,No,3,0
TXN008013,CUST0045,3676,20,Kolkata,Android,Electronics,No,3,0
TXN008014,CUST0947,14137,19,Jaipur,MacBook,Travel,No,1,0
TXN008015,CUST0605,2021,4,Delhi,iPhone,Electronics,No,5,0
TXN008016,CUST0964,5774,18,Bengaluru,Windows,Electronics,No,5,0
TXN008017,CUST0361,1501,9,Bengaluru,MacBook,Grocery,No,3,0
TXN008018,CUST0502,1301,8,Chennai,iPhone,Restaurant,No,1,0
TXN008019,CUST0459,36209,11,Delhi,Windows,Grocery,No,3,0
TXN008020,CUST0833,3166,12,Lucknow,Windows,Electronics,No,3,0
TXN008021,CUST0313,100,13,Chennai,Windows,Electronics,No,5,0
TXN008022,CUST0070,2141,9,Kolkata,iPhone,Restaurant,No,5,0
TXN008023,CUST0775,156,16,Delhi,MacBook,Electronics,No,4,0
TXN008024,CUST0326,1148,0,Lucknow,iPhone,Grocery,No,3,0
TXN008025,CUST0244,100,2,Hyderabad,Windows,Restaurant,No,1,0
TXN008026,CUST0244,1294,19,Hyderabad,Windows,Gaming,No,3,0
TXN008027,CUST0267,472,16,Lucknow,Windows,Gaming,No,4,0
TXN008028,CUST0917,1076,4,London,iPhone,Fuel,Yes,3,1
TXN008029,CUST0156,642,5,Lucknow,MacBook,Travel,No,1,0
TXN008030,CUST0734,2782,6,Chennai,Android,Electronics,No,1,0
TXN008031,CUST0191,8064,9,Hyderabad,Windows,Gaming,No,2,0
TXN008032,CUST0045,6825,14,Kolkata,Android,Gaming,No,3,0
TXN008033,CUST0222,4704,15,Mumbai,Android,Crypto,No,2,0
TXN008034,CUST0166,26196,7,Jaipur,MacBook,Gaming,No,4,0
TXN008035,CUST0215,359,7,Jaipur,iPhone,Grocery,No,5,0
TXN008036,CUST0543,31173,6,Hyderabad,MacBook,,No,4,0
TXN008037,CUST0967,515,7,Chennai,MacBook,Electronics,No,3,0
TXN008038,CUST0901,431,3,Hyderabad,MacBook,Travel,No,5,0
TXN008039,CUST0578,1738,22,Mumbai,iPhone,Fuel,No,5,0
TXN008040,CUST0126,3165,3,Hyderabad,Android,Electronics,No,2,0
TXN008041,CUST0575,724,3,Bengaluru,MacBook,Shopping,No,3,0
TXN008042,CUST0139,554,20,Mumbai,Android,Shopping,No,5,0
TXN008043,CUST0764,222,20,Chennai,iPhone,Shopping,No,3,0
TXN008044,CUST0201,19004,6,Mumbai,MacBook,Fuel,No,5,0
TXN008045,CUST0456,22819,4,Kolkata,iPhone,Shopping,No,2,0
TXN008046,CUST0299,1536,4,Mumbai,MacBook,Grocery,No,1,0
TXN008047,CUST0628,13082,20,Delhi,MacBook,Gaming,No,2,0
TXN008048,CUST0115,9892,12,Delhi,Windows,Shopping,No,1,0
TXN008049,CUST0674,1240,16,Delhi,iPhone,Restaurant,No,3,0
TXN008050,CUST0261,5237,15,Jaipur,iPhone,Grocery,No,4,0
TXN008051,CUST0122,647,4,Lucknow,iPhone,Travel,No,4,0
TXN008052,CUST0635,4853,17,Mumbai,MacBook,Grocery,No,2,0
TXN008053,CUST0311,1445,3,Chennai,Android,Restaurant,No,4,0
TXN008054,CUST0784,3775,5,Hyderabad,Windows,Travel,No,2,0
TXN008055,CUST0452,1349,12,Lucknow,MacBook,Fuel,No,3,0
TXN008056,CUST0147,13131,17,Chennai,Android,Gaming,No,4,0
TXN008057,CUST0519,4026,18,Pune,MacBook,Travel,No,1,0
TXN008058,CUST0954,720,3,Bengaluru,iPhone,Travel,No,3,0
TXN008059,CUST0304,5211,0,Bengaluru,MacBook,Crypto,No,1,0
TXN008060,CUST0120,8708,21,Chennai,iPhone,Crypto,No,2,0
TXN008061,CUST0348,2896,15,Kolkata,MacBook,Grocery,No,1,0
TXN008062,CUST0221,2535,12,Kolkata,Windows,Travel,No,4,0
TXN008063,CUST0882,159,9,Chennai,iPhone,Gaming,No,2,0
TXN008064,CUST0562,1481,8,Bengaluru,iPhone,Fuel,No,5,0
TXN008065,CUST0276,1336,11,Pune,MacBook,Shopping,No,1,0
TXN008066,CUST0949,15980,5,Ahmedabad,iPhone,Fuel,No,5,0
TXN008067,CUST0163,4208,6,Chennai,Android,Restaurant,No,3,0
TXN008068,CUST0846,23822,3,Lucknow,MacBook,Grocery,No,2,0
TXN008069,CUST0978,837,23,Jaipur,Android,Restaurant,No,2,0
TXN008070,CUST0452,1511,0,Lucknow,MacBook,Gaming,No,3,0
TXN008071,CUST0571,9440,23,Kolkata,Windows,Restaurant,No,5,0
TXN008072,CUST0164,2090,10,Delhi,MacBook,Crypto,No,3,0
TXN008073,CUST0977,744,22,Pune,MacBook,Shopping,No,1,0
TXN008074,CUST0443,6266,19,Ahmedabad,iPhone,Grocery,No,2,0
TXN008075,CUST0395,100,10,Moscow,iPhone,Electronics,Yes,2,0
TXN008076,CUST0854,3028,6,Pune,Android,Crypto,No,4,0
TXN008077,CUST0463,1335,12,Kolkata,MacBook,Crypto,No,4,0
TXN008078,CUST0400,2207,2,Lucknow,Android,,No,3,0
TXN008079,CUST0825,1218,11,Singapore,Windows,Restaurant,Yes,3,0
TXN008080,CUST0175,3134,22,Chennai,Android,Crypto,No,3,0
TXN008081,CUST0994,1172,4,Mumbai,iPhone,Grocery,No,4,0
TXN008082,CUST0279,3169,7,Delhi,MacBook,Crypto,No,1,0
TXN008083,CUST0712,1212,20,Delhi,iPhone,Gaming,No,2,0
TXN008084,CUST0071,6464,3,Kolkata,Android,Crypto,No,3,0
TXN008085,CUST0241,100,18,Ahmedabad,Android,Fuel,No,1,0
TXN008086,CUST0791,12367,23,Lucknow,Windows,Electronics,No,2,0
TXN008087,CUST0262,100,0,Mumbai,iPhone,Electronics,No,2,0
TXN008088,CUST0861,1219,20,Delhi,Android,Crypto,No,5,0
TXN008089,CUST0028,510,16,Pune,iPhone,Travel,No,3,0
TXN008090,CUST0515,1349,20,Pune,iPhone,Travel,No,3,0
TXN008091,CUST0649,530,17,Bengaluru,MacBook,,No,5,0
TXN008092,CUST0579,3331,22,Mumbai,iPhone,Electronics,No,2,0
TXN008093,CUST0648,4008,18,Chennai,MacBook,Electronics,No,2,0
TXN008094,CUST0394,14774,16,Mumbai,Android,Crypto,No,5,0
TXN008095,CUST0262,1041,18,Mumbai,Unknown,Gaming,No,5,0
TXN008096,CUST0895,11795,13,Singapore,MacBook,Travel,Yes,2,0
TXN008097,CUST0059,10693,16,Bengaluru,Windows,Crypto,No,4,0
TXN008098,CUST0535,11641,21,Bengaluru,MacBook,Electronics,No,3,0
TXN008099,CUST0111,4890,3,Mumbai,Android,Shopping,No,2,0
TXN008100,CUST0823,3228,9,Kolkata,iPhone,Restaurant,No,4,0
TXN008101,CUST0345,100,5,Pune,Android,Grocery,No,1,0
TXN008102,CUST0742,1490,4,Lucknow,iPhone,Travel,No,5,0
TXN008103,CUST0657,812,12,Delhi,iPhone,Gaming,No,3,0
TXN008104,CUST0464,128,1,Jaipur,iPhone,Grocery,No,5,0
TXN008105,CUST0736,694,7,Bengaluru,iPhone,Grocery,No,1,0
TXN008106,CUST0296,100,9,Lucknow,iPhone,Fuel,No,5,0
TXN008107,CUST0981,10371,15,Pune,MacBook,Electronics,No,1,0
TXN008108,CUST0674,4948,1,Delhi,iPhone,Grocery,No,4,0
TXN008109,CUST0582,3978,23,Pune,Android,Electronics,No,1,0
TXN008110,CUST0073,4212,2,Hyderabad,MacBook,Grocery,No,2,0
TXN008111,CUST0973,320,22,Hyderabad,Windows,Fuel,No,5,0
TXN008112,CUST0271,100,13,Hyderabad,iPhone,Gaming,No,4,0
TXN008113,CUST0819,677,22,Ahmedabad,iPhone,Fuel,No,4,0
TXN008114,CUST0822,861,18,Mumbai,Android,Restaurant,No,4,0
TXN008115,CUST0317,10608,13,Hyderabad,Android,Crypto,No,5,0
TXN008116,CUST0835,12005,14,Chennai,Windows,Gaming,No,1,0
TXN008117,CUST0065,520,16,Bengaluru,Android,Crypto,No,4,0
TXN008118,CUST0762,3747,2,Lucknow,Windows,Grocery,No,5,0
TXN008119,CUST0933,2437,10,Hyderabad,MacBook,Grocery,No,1,0
TXN008120,CUST0512,1205,1,Lucknow,Android,Restaurant,No,2,0
TXN008121,CUST0136,800,23,Bengaluru,MacBook,Shopping,No,5,0
TXN008122,CUST0043,361,10,Jaipur,Android,Fuel,No,1,0
TXN008123,CUST0780,7248,17,Jaipur,MacBook,Electronics,No,5,1
TXN008124,CUST0802,4726,12,Ahmedabad,MacBook,Gaming,No,1,1
TXN008125,CUST0113,3840,9,Mumbai,iPhone,Crypto,No,2,0
TXN008126,CUST0857,12764,5,Lucknow,Android,Travel,No,1,0
TXN008127,CUST0582,3686,12,Pune,Android,Travel,No,5,0
TXN008128,CUST0647,1149,12,Pune,Windows,Fuel,No,1,0
TXN008129,CUST0920,1526,15,Bengaluru,Windows,Travel,No,3,0
TXN008130,CUST0875,18311,9,Ahmedabad,Android,Travel,No,3,0
TXN008131,CUST0037,2322,5,Bengaluru,MacBook,Fuel,No,5,0
TXN008132,CUST0680,1637,4,Ahmedabad,Windows,Grocery,No,3,0
TXN008133,CUST0971,9747,11,Delhi,Windows,Restaurant,No,3,0
TXN008134,CUST0146,4974,8,Pune,Android,Shopping,No,2,0
TXN008135,CUST0989,348,11,Hyderabad,MacBook,Gaming,No,3,0
TXN008136,CUST0295,782,16,Moscow,Windows,Shopping,Yes,2,0
TXN008137,CUST0003,790,4,Hyderabad,Android,Shopping,No,5,0
TXN008138,CUST0822,3068,20,Mumbai,Android,Crypto,No,4,0
TXN008139,CUST0436,945,23,Delhi,iPhone,Electronics,No,5,0
TXN008140,CUST0906,13980,5,Chennai,MacBook,Grocery,No,4,0
TXN008141,CUST0934,2354,6,Lucknow,MacBook,Electronics,No,5,0
TXN008142,CUST0443,6582,7,Ahmedabad,iPhone,Crypto,No,4,0
TXN008143,CUST0401,314,14,Delhi,Windows,Crypto,No,1,0
TXN008144,CUST0648,3244,5,Chennai,Unknown,Electronics,No,5,0
TXN008145,CUST0929,3036,20,Bengaluru,Android,Gaming,No,1,0
TXN008146,CUST0425,2726,9,Kolkata,iPhone,Electronics,No,3,0
TXN008147,CUST0654,6609,16,Kolkata,MacBook,Crypto,No,3,0
TXN008148,CUST0480,2777,14,Mumbai,Android,Gaming,No,1,0
TXN008149,CUST0353,1318,6,Lucknow,Windows,Shopping,No,2,0
TXN008150,CUST0534,368,14,Mumbai,Android,Restaurant,No,4,0
TXN008151,CUST0786,1757,12,Delhi,MacBook,Electronics,No,2,0
TXN008152,CUST0512,872,9,Lucknow,Android,Electronics,No,4,0
TXN008153,CUST0706,6523,9,Delhi,Android,Grocery,No,2,0
TXN008154,CUST0914,2678,23,Delhi,Android,Fuel,No,3,0
TXN008155,CUST0240,4720,12,Ahmedabad,MacBook,Electronics,No,3,0
TXN008156,CUST0921,3706,6,Delhi,Android,Shopping,No,2,0
TXN008157,CUST0255,1957,9,Ahmedabad,Windows,Shopping,No,2,0
TXN008158,CUST0358,577,12,Delhi,MacBook,Restaurant,No,5,0
TXN008159,CUST0614,1775,23,Lucknow,iPhone,Gaming,No,3,0
TXN008160,CUST0311,1135,19,Chennai,iPhone,Shopping,No,5,0
TXN008161,CUST0116,1425,6,Mumbai,iPhone,Crypto,No,1,0
TXN008162,CUST0812,3864,19,Lucknow,Android,Gaming,No,4,0
TXN008163,CUST0995,5815,0,Lucknow,MacBook,Fuel,No,1,0
TXN008164,CUST0948,16920,2,Lucknow,MacBook,Fuel,No,4,0
TXN008165,CUST0858,254,4,Hyderabad,Windows,Electronics,No,2,0
TXN008166,CUST0562,2468,2,Bengaluru,iPhone,Crypto,No,3,0
TXN008167,CUST0040,1515,18,Lucknow,Android,Gaming,No,3,0
TXN008168,CUST0024,15832,11,Chennai,Android,Restaurant,No,1,0
TXN008169,CUST0893,782,11,Lucknow,MacBook,Fuel,No,1,0
TXN008170,CUST0032,2012,20,Hyderabad,Windows,Shopping,No,1,0
TXN008171,CUST0037,1959,4,Bengaluru,MacBook,Grocery,No,4,0
TXN008172,CUST0344,5065,12,Delhi,Android,Crypto,No,2,0
TXN008173,CUST0567,3689,0,Jaipur,MacBook,Crypto,No,2,0
TXN008174,CUST0957,3722,5,Bengaluru,MacBook,Crypto,No,2,0
TXN008175,CUST0712,1260,20,Delhi,iPhone,Fuel,No,1,0
TXN008176,CUST0470,3531,10,Chennai,Windows,Gaming,No,1,0
TXN008177,CUST0283,1407,3,Bengaluru,Windows,Crypto,No,3,0
TXN008178,CUST0138,11886,18,Pune,MacBook,Electronics,No,4,0
TXN008179,CUST0910,1378,3,Chennai,,Shopping,No,5,0
TXN008180,CUST0894,2365,23,Chennai,iPhone,Restaurant,No,5,0
TXN008181,CUST0744,100,19,Ahmedabad,MacBook,Grocery,No,3,0
TXN008182,CUST0546,1489,9,Bengaluru,MacBook,Electronics,No,4,0
TXN008183,CUST0899,18614,10,Delhi,MacBook,Gaming,No,2,0
TXN008184,CUST0668,6796,9,Ahmedabad,MacBook,Restaurant,No,2,0
TXN008185,CUST0948,17570,9,Lucknow,MacBook,Grocery,No,3,0
TXN008186,CUST0156,1155,3,Lucknow,MacBook,Crypto,No,1,0
TXN008187,CUST0113,5893,15,Mumbai,iPhone,,No,3,0
TXN008188,CUST0214,3912,18,Delhi,,,No,4,0
TXN008189,CUST0721,21745,19,Hyderabad,MacBook,Restaurant,No,4,0
TXN008190,CUST0609,20667,5,Kolkata,Android,Travel,No,2,0
TXN008191,CUST0949,19907,23,Ahmedabad,iPhone,Restaurant,No,3,0
TXN008192,CUST0756,415,11,Bengaluru,Unknown,Restaurant,No,3,0
TXN008193,CUST0410,400,22,Hyderabad,iPhone,Gaming,No,2,0
TXN008194,CUST0109,3219,5,Lucknow,MacBook,Travel,No,5,0
TXN008195,CUST0737,4351,15,Jaipur,MacBook,Fuel,No,1,0
TXN008196,CUST0065,1583,14,Bengaluru,Android,Shopping,No,3,0
TXN008197,CUST0571,8467,6,Kolkata,Windows,Restaurant,No,1,0
TXN008198,CUST0345,3221,2,Pune,Android,Electronics,No,2,0
TXN008199,CUST0567,6858,15,Jaipur,MacBook,Gaming,No,1,0
TXN008200,CUST0237,3149,10,Delhi,Unknown,Fuel,No,1,0
TXN008201,CUST0936,100,11,Mumbai,MacBook,Restaurant,No,3,0
TXN008202,CUST0444,9812,5,Mumbai,Android,Crypto,No,3,0
TXN008203,CUST0204,2990,21,Kolkata,iPhone,Crypto,No,1,0
TXN008204,CUST0786,853,4,Delhi,MacBook,Restaurant,No,5,0
TXN008205,CUST0431,4377,21,Hyderabad,MacBook,Gaming,No,5,0
TXN008206,CUST0301,8776,4,Jaipur,MacBook,Travel,No,1,0
TXN008207,CUST0323,2306,7,Mumbai,Android,Restaurant,No,1,0
TXN008208,CUST0710,3553,18,Lucknow,Android,Grocery,No,4,0
TXN008209,CUST0385,2126,19,Bengaluru,iPhone,Restaurant,No,5,0
TXN008210,CUST0322,1472,23,Ahmedabad,Windows,Electronics,No,3,0
TXN008211,CUST0081,21226,13,Kolkata,Windows,Shopping,No,1,0
TXN008212,CUST0785,3157,2,Hyderabad,Windows,Travel,No,3,0
TXN008213,CUST0988,2384,0,Bengaluru,Android,Restaurant,No,1,0
TXN008214,CUST0531,291,1,Chennai,Android,Grocery,No,2,0
TXN008215,CUST0769,4431,13,Jaipur,Android,Travel,No,1,0
TXN008216,CUST0564,6139,10,Pune,Android,Fuel,No,4,0
TXN008217,CUST0839,7952,11,Mumbai,iPhone,Grocery,No,4,0
TXN008218,CUST0753,100,7,Ahmedabad,iPhone,Gaming,No,1,0
TXN008219,CUST0664,2927,21,Jaipur,Android,Travel,No,3,0
TXN008220,CUST0316,982,6,Kolkata,Android,Electronics,No,3,0
TXN008221,CUST0835,2268,21,London,Windows,Gaming,Yes,4,0
TXN008222,CUST0125,17878,20,Lucknow,Windows,Travel,No,1,0
TXN008223,CUST0514,1636,6,Hyderabad,iPhone,Restaurant,No,3,0
TXN008224,CUST0228,1088,7,Kolkata,Android,Travel,No,4,0
TXN008225,CUST0753,1886,11,Ahmedabad,iPhone,Crypto,No,4,0
TXN008226,CUST0896,658,1,Chennai,iPhone,Travel,No,1,0
TXN008227,CUST0468,3565,23,Chennai,MacBook,Crypto,No,5,0
TXN008228,CUST0366,39812,0,Pune,iPhone,Restaurant,No,4,0
TXN008229,CUST0084,1303,1,Hyderabad,MacBook,Travel,No,3,0
TXN008230,CUST0881,24130,23,Jaipur,MacBook,Electronics,No,4,0
TXN008231,CUST0278,2342,3,Kolkata,iPhone,Restaurant,No,3,0
TXN008232,CUST0015,100,21,Lucknow,MacBook,Crypto,No,5,0
TXN008233,CUST0291,100,16,Jaipur,iPhone,Crypto,No,1,0
TXN008234,CUST0008,763,0,Jaipur,Android,Restaurant,No,1,0
TXN008235,CUST0924,7328,16,Mumbai,,Shopping,No,5,0
